"species","decimalLatitude","decimalLongitude"
"Eucalyptus tereticornis",-33.623673,150.757872
"Eucalyptus tereticornis",-35.257333,150.421533
"Eucalyptus tereticornis",-34.158332,150.205343
"Eucalyptus tereticornis",-33.864503,151.10876
"Eucalyptus tereticornis",-36.732226,149.701592
"Eucalyptus tereticornis",-33.599075,150.884452
"Eucalyptus tereticornis",-34.824772,149.850146
"Eucalyptus tereticornis",-34.138559,150.772766
"Eucalyptus tereticornis",-31.010141,152.861549
"Eucalyptus tereticornis",-29.178937,153.193219
"Eucalyptus tereticornis",-29.67523,152.841705
"Eucalyptus tereticornis",-33.770407,150.674099
"Eucalyptus tereticornis",-32.568025,151.924109
"Eucalyptus tereticornis",-30.698478,152.759867
"Eucalyptus tereticornis",-34.109958,150.784659
"Eucalyptus tereticornis",-32.402041,151.736895
"Eucalyptus tereticornis",-30.90891,152.157622
"Eucalyptus tereticornis",-32.793918,151.352214
"Eucalyptus tereticornis",-29.834279,152.778289
"Eucalyptus tereticornis",-33.683128,150.909651
"Eucalyptus tereticornis",-33.779723,150.756945
"Eucalyptus tereticornis",-33.836243,150.612523
"Eucalyptus tereticornis",-36.334547,150.089818
"Eucalyptus tereticornis",-34.137866,150.57022
"Eucalyptus tereticornis",-33.896529,150.816276
"Eucalyptus tereticornis",-28.848316,153.302768
"Eucalyptus tereticornis",-33.72573,150.97154
"Eucalyptus tereticornis",-32.638479,151.845657
"Eucalyptus tereticornis",-29.687483,152.655391
"Eucalyptus tereticornis",-30.741416,152.982606
"Eucalyptus tereticornis",-33.818695,150.643365
"Eucalyptus tereticornis",-33.584729,150.680952
"Eucalyptus tereticornis",-36.917175,149.900786
"Eucalyptus tereticornis",-35.647013,150.145097
"Eucalyptus tereticornis",-29.447145,152.235899
"Eucalyptus tereticornis",-28.81424,152.739477
"Eucalyptus tereticornis",-33.8,150.8
"Eucalyptus tereticornis",-29.209765,152.305203
"Eucalyptus tereticornis",-34.28249,150.244055
"Eucalyptus tereticornis",-34.011604,150.883863
"Eucalyptus tereticornis",-36.752458,149.669468
"Eucalyptus tereticornis",-32.989126,151.595295
"Eucalyptus tereticornis",-29.913795,153.065502
"Eucalyptus tereticornis",-33.832616,151.212382
"Eucalyptus tereticornis",-32.645682,151.672111
"Eucalyptus tereticornis",-33.770331,150.674151
"Eucalyptus tereticornis",-32.624012,151.491956
"Eucalyptus tereticornis",-29.637833,152.771829
"Eucalyptus tereticornis",-33.64144,150.665387
"Eucalyptus tereticornis",-28.55598,153.212353
"Eucalyptus tereticornis",-29.866776,152.8222
"Eucalyptus tereticornis",-31.107745,152.85798
"Eucalyptus tereticornis",-34.131897,150.263149
"Eucalyptus tereticornis",-34.141525,150.642221
"Eucalyptus tereticornis",-34.369766,150.390096
"Eucalyptus tereticornis",-33.684111,150.909512
"Eucalyptus tereticornis",-32.668906,152.062485
"Eucalyptus tereticornis",-29.981326,152.236569
"Eucalyptus tereticornis",-31.098947,152.797659
"Eucalyptus tereticornis",-33.781578,150.737004
"Eucalyptus tereticornis",-29.709685,153.117178
"Eucalyptus tereticornis",-29.783294,153.129717
"Eucalyptus tereticornis",-32.745098,151.863295
"Eucalyptus tereticornis",-28.173241,153.50296
"Eucalyptus tereticornis",-33.867222,150.841667
"Eucalyptus tereticornis",-33.724646,150.763545
"Eucalyptus tereticornis",-33.840915,150.37824
"Eucalyptus tereticornis",-29.09733,153.340706
"Eucalyptus tereticornis",-32.87544,151.646493
"Eucalyptus tereticornis",-33.532735,150.763195
"Eucalyptus tereticornis",-29.130886,153.18195
"Eucalyptus tereticornis",-32.424625,151.778494
"Eucalyptus tereticornis",-33.777569,150.880199
"Eucalyptus tereticornis",-36.665598,149.734254
"Eucalyptus tereticornis",-29.866102,152.965924
"Eucalyptus tereticornis",-33.806727,150.927798
"Eucalyptus tereticornis",-34.802986,150.032854
"Eucalyptus tereticornis",-31.425119,152.821991
"Eucalyptus tereticornis",-34.486398,150.137212
"Eucalyptus tereticornis",-32.757995,151.866595
"Eucalyptus tereticornis",-28.689167,152.993611
"Eucalyptus tereticornis",-27.5,153
"Eucalyptus tereticornis",-27.687828,152.847478
"Eucalyptus tereticornis",-33.875508,150.848928
"Eucalyptus tereticornis",-33.770301,150.674484
"Eucalyptus tereticornis",-33.470794,151.073288
"Eucalyptus tereticornis",-32.650209,151.685691
"Eucalyptus tereticornis",-34.399668,150.113479
"Eucalyptus tereticornis",-32.327086,150.946116
"Eucalyptus tereticornis",-34.515832,150.757088
"Eucalyptus tereticornis",-28.333779,153.536566
"Eucalyptus tereticornis",-29.85709,153.070373
"Eucalyptus tereticornis",-33.880145,150.711534
"Eucalyptus tereticornis",-33.727678,150.237681
"Eucalyptus tereticornis",-30.551833,152.073776
"Eucalyptus tereticornis",-34.539536,150.733558
"Eucalyptus tereticornis",-33.614126,150.883834
"Eucalyptus tereticornis",-31.897812,152.533335
"Eucalyptus tereticornis",-34.040389,150.842142
"Eucalyptus tereticornis",-29.837677,152.820447
"Eucalyptus tereticornis",-32.151963,152.284668
"Eucalyptus tereticornis",-33.551107,150.671098
"Eucalyptus tereticornis",-32.699377,151.078307
"Eucalyptus tereticornis",-36.761081,149.821722
"Eucalyptus tereticornis",-31.070079,152.060118
"Eucalyptus tereticornis",-32.581347,151.743523
"Eucalyptus tereticornis",-28.411614,152.687168
"Eucalyptus tereticornis",-33.798963,150.842228
"Eucalyptus tereticornis",-33.737706,150.717273
"Eucalyptus tereticornis",-34.796664,150.039713
"Eucalyptus tereticornis",-32.442354,151.997895
"Eucalyptus tereticornis",-33.084233,151.442308
"Eucalyptus tereticornis",-35.956214,150.151678
"Eucalyptus tereticornis",-35.937778,150.06177
"Eucalyptus tereticornis",-33.583203,150.662717
"Eucalyptus tereticornis",-33.509426,151.11163
"Eucalyptus tereticornis",-32.978943,151.133159
"Eucalyptus tereticornis",-31.458818,152.860497
"Eucalyptus tereticornis",-34.152152,150.311268
"Eucalyptus tereticornis",-28.977672,153.010305
"Eucalyptus tereticornis",-33.826913,150.790803
"Eucalyptus tereticornis",-33.694427,151.150742
"Eucalyptus tereticornis",-36.706971,149.843276
"Eucalyptus tereticornis",-32.72262,151.506968
"Eucalyptus tereticornis",-33.760802,150.846458
"Eucalyptus tereticornis",-33.897071,150.973545
"Eucalyptus tereticornis",-30.83291,151.883315
"Eucalyptus tereticornis",-32.590467,151.412364
"Eucalyptus tereticornis",-29.995801,152.534317
"Eucalyptus tereticornis",-32.398417,151.484471
"Eucalyptus tereticornis",-32.642539,151.668255
"Eucalyptus tereticornis",-33.807062,150.667643
"Eucalyptus tereticornis",-32.6861,151.354004
"Eucalyptus tereticornis",-32.761961,152.013445
"Eucalyptus tereticornis",-34.228663,150.824821
"Eucalyptus tereticornis",-34.20989,150.583825
"Eucalyptus tereticornis",-29.834029,152.281165
"Eucalyptus tereticornis",-32.325357,152.53136
"Eucalyptus tereticornis",-32.760448,151.610283
"Eucalyptus tereticornis",-35.926532,150.063317
"Eucalyptus tereticornis",-32.39678,150.857717
"Eucalyptus tereticornis",-29.708332,152.83287
"Eucalyptus tereticornis",-32.410772,152.010968
"Eucalyptus tereticornis",-33.27556,150.676862
"Eucalyptus tereticornis",-33.769989,150.674765
"Eucalyptus tereticornis",-34.041127,150.845387
"Eucalyptus tereticornis",-33.785592,150.71851
"Eucalyptus tereticornis",-34.226789,150.58269
"Eucalyptus tereticornis",-33.966535,150.904982
"Eucalyptus tereticornis",-28.830442,153.344582
"Eucalyptus tereticornis",-33.975269,150.809654
"Eucalyptus tereticornis",-34.12484,150.79761
"Eucalyptus tereticornis",-29.476277,152.443195
"Eucalyptus tereticornis",-33.975854,150.885343
"Eucalyptus tereticornis",-29.498417,152.217756
"Eucalyptus tereticornis",-33.778712,150.711788
"Eucalyptus tereticornis",-33.989385,150.845131
"Eucalyptus tereticornis",-30.053048,152.4077
"Eucalyptus tereticornis",-29.204219,152.538971
"Eucalyptus tereticornis",-29.467161,152.470439
"Eucalyptus tereticornis",-33.931342,150.3276
"Eucalyptus tereticornis",-32.915702,151.316391
"Eucalyptus tereticornis",-32.590047,151.67973
"Eucalyptus tereticornis",-33.84241,151.056989
"Eucalyptus tereticornis",-30.785255,152.151386
"Eucalyptus tereticornis",-33.141299,151.50366
"Eucalyptus tereticornis",-33.547408,150.695495
"Eucalyptus tereticornis",-34.54279,150.740577
"Eucalyptus tereticornis",-29.237885,153.101157
"Eucalyptus tereticornis",-34.299823,150.050831
"Eucalyptus tereticornis",-34.15952,150.445434
"Eucalyptus tereticornis",-28.566749,153.228755
"Eucalyptus tereticornis",-33.793766,150.85665
"Eucalyptus tereticornis",-36.34844,149.76788
"Eucalyptus tereticornis",-34.138335,150.45773
"Eucalyptus tereticornis",-34.15356,150.635716
"Eucalyptus tereticornis",-32.848594,151.313113
"Eucalyptus tereticornis",-32.937414,151.559078
"Eucalyptus tereticornis",-32.660909,151.64686
"Eucalyptus tereticornis",-33.908955,150.648474
"Eucalyptus tereticornis",-29.341103,153.282596
"Eucalyptus tereticornis",-28.920995,152.506035
"Eucalyptus tereticornis",-31.457834,152.21379
"Eucalyptus tereticornis",-33.778871,150.748494
"Eucalyptus tereticornis",-35.873993,150.086741
"Eucalyptus tereticornis",-35.32733,150.37692
"Eucalyptus tereticornis",-31.69156,151.614495
"Eucalyptus tereticornis",-33.909722,150.988611
"Eucalyptus tereticornis",-30.973616,152.719394
"Eucalyptus tereticornis",-32.722237,152.01123
"Eucalyptus tereticornis",-29.478603,152.986637
"Eucalyptus tereticornis",-33.654365,150.847164
"Eucalyptus tereticornis",-35.643726,150.02687
"Eucalyptus tereticornis",-34.585391,150.703294
"Eucalyptus tereticornis",-36.913268,149.899311
"Eucalyptus tereticornis",-33.6459,150.906441
"Eucalyptus tereticornis",-32.76547,151.746762
"Eucalyptus tereticornis",-29.67547,152.842141
"Eucalyptus tereticornis",-32.808972,151.797547
"Eucalyptus tereticornis",-29.733436,152.918953
"Eucalyptus tereticornis",-29.284418,153.031162
"Eucalyptus tereticornis",-33.199646,151.553638
"Eucalyptus tereticornis",-34.105668,150.578455
"Eucalyptus tereticornis",-32.687208,151.655789
"Eucalyptus tereticornis",-33.244196,151.460289
"Eucalyptus tereticornis",-32.634034,151.668204
"Eucalyptus tereticornis",-33.699,150.93
"Eucalyptus tereticornis",-31.00882,152.728712
"Eucalyptus tereticornis",-34.106954,150.577422
"Eucalyptus tereticornis",-34.79642,150.038957
"Eucalyptus tereticornis",-33.806704,150.845883
"Eucalyptus tereticornis",-34.540944,150.744571
"Eucalyptus tereticornis",-29.603565,152.913805
"Eucalyptus tereticornis",-29.976182,152.206031
"Eucalyptus tereticornis",-32.753026,151.379897
"Eucalyptus tereticornis",-32.800289,151.740079
"Eucalyptus tereticornis",-33.747178,150.910609
"Eucalyptus tereticornis",-29.974588,152.530483
"Eucalyptus tereticornis",-33.687385,150.929462
"Eucalyptus tereticornis",-34.785501,150.102036
"Eucalyptus tereticornis",-36.67024,149.788564
"Eucalyptus tereticornis",-32.764489,151.254889
"Eucalyptus tereticornis",-31.79103,151.547249
"Eucalyptus tereticornis",-33.304543,150.982129
"Eucalyptus tereticornis",-33.761608,150.897136
"Eucalyptus tereticornis",-31.069975,151.844455
"Eucalyptus tereticornis",-34.126077,150.634258
"Eucalyptus tereticornis",-33.926644,150.356774
"Eucalyptus tereticornis",-29.524887,152.983592
"Eucalyptus tereticornis",-33.575009,150.715814
"Eucalyptus tereticornis",-36.449406,149.8286
"Eucalyptus tereticornis",-34.495552,150.748081
"Eucalyptus tereticornis",-32.653933,151.292935
"Eucalyptus tereticornis",-34.290646,150.571855
"Eucalyptus tereticornis",-34.084661,150.827689
"Eucalyptus tereticornis",-33.967851,150.89493
"Eucalyptus tereticornis",-30.740777,152.188978
"Eucalyptus tereticornis",-32.646316,151.700686
"Eucalyptus tereticornis",-34.747113,150.774593
"Eucalyptus tereticornis",-32.308989,150.591236
"Eucalyptus tereticornis",-34.282836,150.039795
"Eucalyptus tereticornis",-33.623161,150.740608
"Eucalyptus tereticornis",-33.746835,150.90956
"Eucalyptus tereticornis",-28.93859,153.275038
"Eucalyptus tereticornis",-33.587266,150.882718
"Eucalyptus tereticornis",-30.138904,152.715551
"Eucalyptus tereticornis",-33.583483,150.665177
"Eucalyptus tereticornis",-33.803322,150.189723
"Eucalyptus tereticornis",-32.981057,151.306675
"Eucalyptus tereticornis",-32.628277,151.669675
"Eucalyptus tereticornis",-33.620799,150.88931
"Eucalyptus tereticornis",-29.636002,152.765429
"Eucalyptus tereticornis",-33.882911,150.782261
"Eucalyptus tereticornis",-31.425218,152.822306
"Eucalyptus tereticornis",-33.878877,150.759205
"Eucalyptus tereticornis",-31.862893,152.190651
"Eucalyptus tereticornis",-33.805226,150.112589
"Eucalyptus tereticornis",-32.755706,151.652697
"Eucalyptus tereticornis",-33.644592,150.7887
"Eucalyptus tereticornis",-30.963396,152.008497
"Eucalyptus tereticornis",-27.581734,153.251065
"Eucalyptus tereticornis",-18.41513,145.251117
"Eucalyptus tereticornis",-28.590077,151.842767
"Eucalyptus tereticornis",-27.785346,153.154121
"Eucalyptus tereticornis",-25.581746,152.084396
"Eucalyptus tereticornis",-9.423506,147.426051
"Eucalyptus tereticornis",-17.256801,145.259444
"Eucalyptus tereticornis",-25.508429,148.871119
"Eucalyptus tereticornis",-25.4375,147.6
"Eucalyptus tereticornis",-27.415073,152.917736
"Eucalyptus tereticornis",-28.415075,152.251087
"Eucalyptus tereticornis",-9.156838,147.692711
"Eucalyptus tereticornis",-9.406839,147.426051
"Eucalyptus tereticornis",-31.906758,150.792808
"Eucalyptus tereticornis",-19.415119,146.751104
"Eucalyptus tereticornis",-31.748411,152.417775
"Eucalyptus tereticornis",-24.340085,150.826075
"Eucalyptus tereticornis",-31.915088,151.08447
"Eucalyptus tereticornis",-32.081756,150.917808
"Eucalyptus tereticornis",-37.990141,146.809615
"Eucalyptus tereticornis",-26.506751,151.009421
"Eucalyptus tereticornis",-26.850915,151.552191
"Eucalyptus tereticornis",-28.490071,152.926078
"Eucalyptus tereticornis",-28.248411,151.751096
"Eucalyptus tereticornis",-23.673421,150.976075
"Eucalyptus tereticornis",-28.979167,152.170833
"Eucalyptus tereticornis",-23.756755,149.759422
"Eucalyptus tereticornis",-27.581735,153.084399
"Eucalyptus tereticornis",-26.973423,150.426104
"Eucalyptus tereticornis",-21.940102,148.659424
"Eucalyptus tereticornis",-32.248421,151.084474
"Eucalyptus tereticornis",-32.415085,151.417805
"Eucalyptus tereticornis",-26.46753,149.72515
"Eucalyptus tereticornis",-32.290099,149.59283
"Eucalyptus tereticornis",-24.161194,149.54998
"Eucalyptus tereticornis",-25.106749,151.909399
"Eucalyptus tereticornis",-24.415086,151.584393
"Eucalyptus tereticornis",-27.74721,151.79159
"Eucalyptus tereticornis",-27.081753,150.751101
"Eucalyptus tereticornis",-24.940095,148.009452
"Eucalyptus tereticornis",-28.248404,152.751078
"Eucalyptus tereticornis",-19.990122,146.026114
"Eucalyptus tereticornis",-20.470918,148.651192
"Eucalyptus tereticornis",-25.081751,149.917767
"Eucalyptus tereticornis",-24.506751,151.392736
"Eucalyptus tereticornis",-31.9,150.783333
"Eucalyptus tereticornis",-27.50308,151.96446
"Eucalyptus tereticornis",-27.248417,151.251093
"Eucalyptus tereticornis",-27.840072,152.509407
"Eucalyptus tereticornis",-27.581738,152.91774
"Eucalyptus tereticornis",-33.24842,151.417812
"Eucalyptus tereticornis",-24.173416,149.826091
"Eucalyptus tereticornis",-27.538683,152.857462
"Eucalyptus tereticornis",-28.211749,151.12277
"Eucalyptus tereticornis",-17.656799,145.409447
"Eucalyptus tereticornis",-32.248422,150.91781
"Eucalyptus tereticornis",-28.415082,151.41777
"Eucalyptus tereticornis",-9.423504,147.992711
"Eucalyptus tereticornis",-24.081763,148.251114
"Eucalyptus tereticornis",-17.556799,145.009447
"Eucalyptus tereticornis",-28.206741,152.392753
"Eucalyptus tereticornis",-18.0068,144.876123
"Eucalyptus tereticornis",-38.106808,147.042947
"Eucalyptus tereticornis",-27.748412,151.584424
"Eucalyptus tereticornis",-23.056764,149.192757
"Eucalyptus tereticornis",-25.461939,147.607768
"Eucalyptus tereticornis",-27.562556,152.971556
"Eucalyptus tereticornis",-33.355091,150.969487
"Eucalyptus tereticornis",-22.415091,150.084409
"Eucalyptus tereticornis",-26.748418,151.084421
"Eucalyptus tereticornis",-25.248418,149.584433
"Eucalyptus tereticornis",-16.624818,145.078403
"Eucalyptus tereticornis",-25.125,152.575
"Eucalyptus tereticornis",-37.806799,147.859599
"Eucalyptus tereticornis",-27.923409,152.126082
"Eucalyptus tereticornis",-23.505559,150.462931
"Eucalyptus tereticornis",-35.649392,150.142106
"Eucalyptus tereticornis",-33.616236,150.880277
"Eucalyptus tereticornis",-29.12139,153.412483
"Eucalyptus tereticornis",-30.793684,151.913587
"Eucalyptus tereticornis",-29.630209,152.741191
"Eucalyptus tereticornis",-33.86714,150.753096
"Eucalyptus tereticornis",-33.744255,150.947087
"Eucalyptus tereticornis",-33.1849,151.364216
"Eucalyptus tereticornis",-34.47921,150.787711
"Eucalyptus tereticornis",-29.836362,152.777228
"Eucalyptus tereticornis",-34.450288,150.875908
"Eucalyptus tereticornis",-33.746261,150.767151
"Eucalyptus tereticornis",-34.320791,150.336234
"Eucalyptus tereticornis",-34.985152,150.642647
"Eucalyptus tereticornis",-33.684447,150.941823
"Eucalyptus tereticornis",-29.285699,152.620452
"Eucalyptus tereticornis",-32.434182,151.09643
"Eucalyptus tereticornis",-34.062851,150.432622
"Eucalyptus tereticornis",-34.579182,150.754816
"Eucalyptus tereticornis",-32.83873,151.749433
"Eucalyptus tereticornis",-28.97995,153.39478
"Eucalyptus tereticornis",-32.805133,151.715296
"Eucalyptus tereticornis",-33.843463,150.86642
"Eucalyptus tereticornis",-33.876689,150.749003
"Eucalyptus tereticornis",-33.770681,150.849371
"Eucalyptus tereticornis",-30.790702,151.999269
"Eucalyptus tereticornis",-32.845077,151.545141
"Eucalyptus tereticornis",-33.956135,150.873679
"Eucalyptus tereticornis",-32.312801,152.516178
"Eucalyptus tereticornis",-34.052911,150.771774
"Eucalyptus tereticornis",-33.873206,150.797579
"Eucalyptus tereticornis",-36.651156,149.643081
"Eucalyptus tereticornis",-34.227853,150.658362
"Eucalyptus tereticornis",-29.062859,152.987641
"Eucalyptus tereticornis",-32.463827,151.0662
"Eucalyptus tereticornis",-33.737814,150.868205
"Eucalyptus tereticornis",-33.800231,150.732831
"Eucalyptus tereticornis",-32.824014,151.331361
"Eucalyptus tereticornis",-32.767224,151.863766
"Eucalyptus tereticornis",-31.844809,152.47115
"Eucalyptus tereticornis",-29.681711,152.082188
"Eucalyptus tereticornis",-33.938537,150.819834
"Eucalyptus tereticornis",-32.574954,151.344349
"Eucalyptus tereticornis",-35.91675,150.120887
"Eucalyptus tereticornis",-35.712936,150.110218
"Eucalyptus tereticornis",-33.967765,150.985961
"Eucalyptus tereticornis",-33.80115,150.658534
"Eucalyptus tereticornis",-33.770187,150.674481
"Eucalyptus tereticornis",-34.230347,150.658817
"Eucalyptus tereticornis",-33.770988,150.85019
"Eucalyptus tereticornis",-33.758877,150.964905
"Eucalyptus tereticornis",-34.912403,150.609006
"Eucalyptus tereticornis",-32.653908,151.313112
"Eucalyptus tereticornis",-32.626532,151.777332
"Eucalyptus tereticornis",-29.608034,152.862161
"Eucalyptus tereticornis",-34.791968,150.768698
"Eucalyptus tereticornis",-30.757786,152.993774
"Eucalyptus tereticornis",-32.650004,151.955751
"Eucalyptus tereticornis",-33.881988,150.782357
"Eucalyptus tereticornis",-32.643513,151.675896
"Eucalyptus tereticornis",-34.784036,150.75428
"Eucalyptus tereticornis",-32.57625,151.395563
"Eucalyptus tereticornis",-32.387612,151.090137
"Eucalyptus tereticornis",-28.825832,153.321257
"Eucalyptus tereticornis",-28.860997,153.517061
"Eucalyptus tereticornis",-32.548974,151.618095
"Eucalyptus tereticornis",-29.72105,152.169141
"Eucalyptus tereticornis",-32.591349,151.904322
"Eucalyptus tereticornis",-33.718179,150.968338
"Eucalyptus tereticornis",-33.822837,151.035989
"Eucalyptus tereticornis",-33.700639,150.72967
"Eucalyptus tereticornis",-32.588137,151.19296
"Eucalyptus tereticornis",-29.081066,153.230539
"Eucalyptus tereticornis",-29.204836,153.295468
"Eucalyptus tereticornis",-33.879156,150.759707
"Eucalyptus tereticornis",-31.490783,152.827447
"Eucalyptus tereticornis",-32.148329,151.2521
"Eucalyptus tereticornis",-32.704528,151.326263
"Eucalyptus tereticornis",-36.512611,149.749825
"Eucalyptus tereticornis",-32.039051,151.945991
"Eucalyptus tereticornis",-32.686987,151.312826
"Eucalyptus tereticornis",-33.728025,150.860069
"Eucalyptus tereticornis",-31.435578,152.675692
"Eucalyptus tereticornis",-29.71401,152.807738
"Eucalyptus tereticornis",-31.585371,151.708653
"Eucalyptus tereticornis",-33.818797,150.63876
"Eucalyptus tereticornis",-32.859194,151.63123
"Eucalyptus tereticornis",-32.61742,151.042228
"Eucalyptus tereticornis",-33.939183,150.854554
"Eucalyptus tereticornis",-33.861951,150.808624
"Eucalyptus tereticornis",-29.676428,152.843953
"Eucalyptus tereticornis",-29.846723,152.873038
"Eucalyptus tereticornis",-33.26229,151.536544
"Eucalyptus tereticornis",-31.186955,152.80697
"Eucalyptus tereticornis",-34.188423,150.300931
"Eucalyptus tereticornis",-32.834317,151.749453
"Eucalyptus tereticornis",-32.696158,151.347611
"Eucalyptus tereticornis",-32.641708,151.663961
"Eucalyptus tereticornis",-33.889964,150.830012
"Eucalyptus tereticornis",-31.473457,152.8323
"Eucalyptus tereticornis",-34.892393,150.55733
"Eucalyptus tereticornis",-34.462967,150.822783
"Eucalyptus tereticornis",-31.633669,152.052998
"Eucalyptus tereticornis",-33.577231,150.701879
"Eucalyptus tereticornis",-31.041785,152.573524
"Eucalyptus tereticornis",-34.138043,150.777615
"Eucalyptus tereticornis",-30.266618,152.25984
"Eucalyptus tereticornis",-32.299685,150.944398
"Eucalyptus tereticornis",-33.967493,150.802289
"Eucalyptus tereticornis",-34.071524,150.795271
"Eucalyptus tereticornis",-33.734291,150.870418
"Eucalyptus tereticornis",-33.892112,150.797657
"Eucalyptus tereticornis",-33.715757,150.880078
"Eucalyptus tereticornis",-33.956786,150.965336
"Eucalyptus tereticornis",-32.026493,152.483123
"Eucalyptus tereticornis",-33.837476,150.947761
"Eucalyptus tereticornis",-33.084023,151.442086
"Eucalyptus tereticornis",-28.989407,152.951285
"Eucalyptus tereticornis",-33.12518,151.453986
"Eucalyptus tereticornis",-33.903646,150.71512
"Eucalyptus tereticornis",-33.261851,151.499349
"Eucalyptus tereticornis",-33.832507,150.652647
"Eucalyptus tereticornis",-33.954651,150.954428
"Eucalyptus tereticornis",-30.893811,152.061497
"Eucalyptus tereticornis",-32.013465,151.297911
"Eucalyptus tereticornis",-36.053651,150.129234
"Eucalyptus tereticornis",-32.249955,150.670413
"Eucalyptus tereticornis",-29.722482,152.57198
"Eucalyptus tereticornis",-36.845121,149.728886
"Eucalyptus tereticornis",-34.017386,151.015433
"Eucalyptus tereticornis",-32.76673,151.750384
"Eucalyptus tereticornis",-29.927118,153.083965
"Eucalyptus tereticornis",-36.752007,149.768004
"Eucalyptus tereticornis",-32.529853,151.170956
"Eucalyptus tereticornis",-28.345821,152.96535
"Eucalyptus tereticornis",-32.671099,152.045063
"Eucalyptus tereticornis",-35.95391,150.155242
"Eucalyptus tereticornis",-34.402405,150.145564
"Eucalyptus tereticornis",-28.248207,153.555358
"Eucalyptus tereticornis",-29.609852,152.874811
"Eucalyptus tereticornis",-33.539339,150.922887
"Eucalyptus tereticornis",-29.644733,152.787162
"Eucalyptus tereticornis",-33.6885,150.885464
"Eucalyptus tereticornis",-29.112581,153.332154
"Eucalyptus tereticornis",-29.674973,152.841283
"Eucalyptus tereticornis",-34.225578,150.600534
"Eucalyptus tereticornis",-32.293514,150.957081
"Eucalyptus tereticornis",-34.512861,150.783852
"Eucalyptus tereticornis",-33.93226,150.858795
"Eucalyptus tereticornis",-33.711772,150.936057
"Eucalyptus tereticornis",-33.689105,150.910069
"Eucalyptus tereticornis",-32.2861,151.942
"Eucalyptus tereticornis",-28.666389,150.453056
"Eucalyptus tereticornis",-33.835099,150.885636
"Eucalyptus tereticornis",-30.940596,152.423493
"Eucalyptus tereticornis",-33.78678,150.81264
"Eucalyptus tereticornis",-28.61741,152.821946
"Eucalyptus tereticornis",-36.566116,149.770849
"Eucalyptus tereticornis",-34.624003,150.81476
"Eucalyptus tereticornis",-30.756909,152.193084
"Eucalyptus tereticornis",-33.893866,150.803674
"Eucalyptus tereticornis",-32.558941,151.359953
"Eucalyptus tereticornis",-33.874189,150.914605
"Eucalyptus tereticornis",-32.868163,151.524821
"Eucalyptus tereticornis",-29.182051,153.247766
"Eucalyptus tereticornis",-33.77506,150.827164
"Eucalyptus tereticornis",-33.807617,150.655311
"Eucalyptus tereticornis",-33.848856,150.875882
"Eucalyptus tereticornis",-31.45565,152.873586
"Eucalyptus tereticornis",-32.784832,151.911626
"Eucalyptus tereticornis",-27.28498,152.072
"Eucalyptus tereticornis",-27.637093,152.740707
"Eucalyptus tereticornis",-31.785011,151.54865
"Eucalyptus tereticornis",-28.815191,152.942648
"Eucalyptus tereticornis",-28.867997,153.308834
"Eucalyptus tereticornis",-33.778677,151.115118
"Eucalyptus tereticornis",-34.452576,150.16252
"Eucalyptus tereticornis",-33.586111,150.710833
"Eucalyptus tereticornis",-31.899149,150.830104
"Eucalyptus tereticornis",-33.242735,151.445632
"Eucalyptus tereticornis",-32.122919,151.939206
"Eucalyptus tereticornis",-34.496847,150.768025
"Eucalyptus tereticornis",-33.873387,150.749829
"Eucalyptus tereticornis",-29.655842,153.175025
"Eucalyptus tereticornis",-29.849311,152.12215
"Eucalyptus tereticornis",-32.830231,151.528183
"Eucalyptus tereticornis",-32.658665,151.059983
"Eucalyptus tereticornis",-33.72505,150.952606
"Eucalyptus tereticornis",-33.98435,150.691185
"Eucalyptus tereticornis",-33.643711,150.9023
"Eucalyptus tereticornis",-34.84472,150.137968
"Eucalyptus tereticornis",-34.545712,150.73326
"Eucalyptus tereticornis",-33.72376,150.745447
"Eucalyptus tereticornis",-33.962111,150.695713
"Eucalyptus tereticornis",-32.802833,151.334317
"Eucalyptus tereticornis",-32.330687,151.76214
"Eucalyptus tereticornis",-33.853225,150.632864
"Eucalyptus tereticornis",-34.50418,150.175385
"Eucalyptus tereticornis",-32.2842,151.9309
"Eucalyptus tereticornis",-33.712314,150.915155
"Eucalyptus tereticornis",-33.687976,150.902244
"Eucalyptus tereticornis",-32.958492,151.355931
"Eucalyptus tereticornis",-34.206405,150.593224
"Eucalyptus tereticornis",-29.004525,153.246456
"Eucalyptus tereticornis",-33.530005,150.910865
"Eucalyptus tereticornis",-31.565697,152.825119
"Eucalyptus tereticornis",-28.881742,153.05466
"Eucalyptus tereticornis",-29.183766,153.091055
"Eucalyptus tereticornis",-33.926542,150.869871
"Eucalyptus tereticornis",-33.908287,150.835203
"Eucalyptus tereticornis",-33.886402,150.355228
"Eucalyptus tereticornis",-32.066278,152.448929
"Eucalyptus tereticornis",-33.771598,150.672884
"Eucalyptus tereticornis",-33.884208,150.838523
"Eucalyptus tereticornis",-29.675989,152.843091
"Eucalyptus tereticornis",-35.642935,150.093284
"Eucalyptus tereticornis",-29.93936,152.988032
"Eucalyptus tereticornis",-33.891919,150.79752
"Eucalyptus tereticornis",-33.90624,151.021837
"Eucalyptus tereticornis",-33.967658,150.872225
"Eucalyptus tereticornis",-33.688378,150.9032
"Eucalyptus tereticornis",-33.964192,150.896129
"Eucalyptus tereticornis",-34.109221,150.565657
