"species","X","Y"
"Eucalyptus camaldulensis",140.369811,-37.002072
"Eucalyptus camaldulensis",139.01857,-34.57789
"Eucalyptus camaldulensis",139.04757,-34.78912
"Eucalyptus camaldulensis",138.433281,-35.498351
"Eucalyptus camaldulensis",138.593767,-35.200472
"Eucalyptus camaldulensis",139.036366,-34.558308
"Eucalyptus camaldulensis",139.372251,-34.650904
"Eucalyptus camaldulensis",138.86208,-31.09072
"Eucalyptus camaldulensis",138.581812,-35.0603
"Eucalyptus camaldulensis",138.576625,-35.253676
"Eucalyptus camaldulensis",139.02424,-30.74961
"Eucalyptus camaldulensis",138.542052,-35.48087
"Eucalyptus camaldulensis",140.5316,-34.33291
"Eucalyptus camaldulensis",140.539186,-37.428995
"Eucalyptus camaldulensis",138.149309,-32.942085
"Eucalyptus camaldulensis",138.82913,-34.68108
"Eucalyptus camaldulensis",138.593458,-35.199139
"Eucalyptus camaldulensis",139.048841,-34.79268
"Eucalyptus camaldulensis",138.836437,-34.810755
"Eucalyptus camaldulensis",140.787699,-37.449995
"Eucalyptus camaldulensis",139.02561,-34.723111
"Eucalyptus camaldulensis",139.067298,-34.613054
"Eucalyptus camaldulensis",140.85357,-33.97243
"Eucalyptus camaldulensis",138.943972,-34.313894
"Eucalyptus camaldulensis",140.686282,-37.377025
"Eucalyptus camaldulensis",138.42343,-35.43813
"Eucalyptus camaldulensis",140.608768,-37.559072
"Eucalyptus camaldulensis",139.05063,-34.867223
"Eucalyptus camaldulensis",138.940784,-34.881521
"Eucalyptus camaldulensis",140.891495,-36.58497
"Eucalyptus camaldulensis",138.544006,-35.506672
"Eucalyptus camaldulensis",138.751378,-34.867657
"Eucalyptus camaldulensis",138.87474,-34.641687
"Eucalyptus camaldulensis",138.984187,-34.688633
"Eucalyptus camaldulensis",138.80186,-35.1124
"Eucalyptus camaldulensis",138.579167,-33.297125
"Eucalyptus camaldulensis",138.787039,-34.821578
"Eucalyptus camaldulensis",138.785353,-35.092602
"Eucalyptus camaldulensis",138.634001,-35.128925
"Eucalyptus camaldulensis",138.83268,-34.67033
"Eucalyptus camaldulensis",138.810627,-34.682446
"Eucalyptus camaldulensis",138.287695,-32.901988
"Eucalyptus camaldulensis",140.56313,-34.32975
"Eucalyptus camaldulensis",138.7831,-34.716687
"Eucalyptus camaldulensis",140.5797,-36.693536
"Eucalyptus camaldulensis",141.01583,-33.98869
"Eucalyptus camaldulensis",138.989955,-34.877957
"Eucalyptus camaldulensis",139.041898,-34.634946
"Eucalyptus camaldulensis",139.21093,-30.46949
"Eucalyptus camaldulensis",140.932794,-36.760018
"Eucalyptus camaldulensis",138.170233,-32.904332
"Eucalyptus camaldulensis",139.011342,-34.505897
"Eucalyptus camaldulensis",138.561043,-35.260684
"Eucalyptus camaldulensis",138.64499,-31.32865
"Eucalyptus camaldulensis",140.886877,-36.547342
"Eucalyptus camaldulensis",138.01743,-32.46618
"Eucalyptus camaldulensis",138.886423,-34.656656
"Eucalyptus camaldulensis",139.061176,-34.534458
"Eucalyptus camaldulensis",140.507994,-37.429323
"Eucalyptus camaldulensis",139.028127,-34.565164
"Eucalyptus camaldulensis",139.59886,-34.53505
"Eucalyptus camaldulensis",138.9012,-34.71709
"Eucalyptus camaldulensis",140.505236,-37.410499
"Eucalyptus camaldulensis",138.970392,-34.672105
"Eucalyptus camaldulensis",138.576198,-35.201279
"Eucalyptus camaldulensis",138.87867,-33.98497
"Eucalyptus camaldulensis",138.795428,-34.710382
"Eucalyptus camaldulensis",138.82714,-34.71531
"Eucalyptus camaldulensis",138.852501,-34.771682
"Eucalyptus camaldulensis",138.581513,-35.208582
"Eucalyptus camaldulensis",139.045954,-34.602613
"Eucalyptus camaldulensis",138.149732,-32.967225
"Eucalyptus camaldulensis",138.922073,-34.889575
"Eucalyptus camaldulensis",139.027652,-34.584445
"Eucalyptus camaldulensis",139.055937,-34.905934
"Eucalyptus camaldulensis",138.589998,-35.087561
"Eucalyptus camaldulensis",138.67746,-33.866401
"Eucalyptus camaldulensis",138.835646,-35.000565
"Eucalyptus camaldulensis",138.849448,-35.01588
"Eucalyptus camaldulensis",139.085204,-34.674586
"Eucalyptus camaldulensis",139.00366,-34.770953
"Eucalyptus camaldulensis",139.164801,-34.754429
"Eucalyptus camaldulensis",139.12844,-34.553159
"Eucalyptus camaldulensis",140.950277,-36.719686
"Eucalyptus camaldulensis",139.01926,-34.5333
"Eucalyptus camaldulensis",138.559402,-35.250447
"Eucalyptus camaldulensis",138.634929,-34.397587
"Eucalyptus camaldulensis",138.772568,-34.890903
"Eucalyptus camaldulensis",139.058528,-34.574283
"Eucalyptus camaldulensis",140.654377,-37.260076
"Eucalyptus camaldulensis",138.666511,-33.868753
"Eucalyptus camaldulensis",138.561721,-35.276664
"Eucalyptus camaldulensis",138.629597,-33.969341
"Eucalyptus camaldulensis",138.972557,-34.655275
"Eucalyptus camaldulensis",140.815314,-37.44456
"Eucalyptus camaldulensis",138.78289,-34.751718
"Eucalyptus camaldulensis",139.007014,-34.493344
"Eucalyptus camaldulensis",138.794023,-34.712409
"Eucalyptus camaldulensis",138.8251,-34.66839
"Eucalyptus camaldulensis",139.084079,-34.544165
"Eucalyptus camaldulensis",139.101694,-34.507365
"Eucalyptus camaldulensis",138.620488,-34.044511
"Eucalyptus camaldulensis",139.430016,-34.680134
"Eucalyptus camaldulensis",138.812366,-35.128877
"Eucalyptus camaldulensis",135.9304,-28.10547
"Eucalyptus camaldulensis",135.728288,-34.215187
"Eucalyptus camaldulensis",138.960933,-34.684944
"Eucalyptus camaldulensis",138.875482,-33.977526
"Eucalyptus camaldulensis",138.74145,-35.182486
"Eucalyptus camaldulensis",138.582656,-35.226425
"Eucalyptus camaldulensis",138.208546,-32.793964
"Eucalyptus camaldulensis",139.27784,-30.16997
"Eucalyptus camaldulensis",138.991421,-34.459738
"Eucalyptus camaldulensis",138.976795,-34.738427
"Eucalyptus camaldulensis",137.992547,-32.370989
"Eucalyptus camaldulensis",138.71054,-34.90707
"Eucalyptus camaldulensis",140.952717,-37.653434
"Eucalyptus camaldulensis",139.07424,-34.567126
"Eucalyptus camaldulensis",138.806067,-34.681982
"Eucalyptus camaldulensis",139.02279,-34.795612
"Eucalyptus camaldulensis",139.029134,-34.88537
"Eucalyptus camaldulensis",138.812425,-35.177705
"Eucalyptus camaldulensis",140.655198,-37.41888
"Eucalyptus camaldulensis",138.849588,-34.830711
"Eucalyptus camaldulensis",138.950853,-34.758418
"Eucalyptus camaldulensis",138.565008,-35.533683
"Eucalyptus camaldulensis",140.519577,-36.362743
"Eucalyptus camaldulensis",136.029419,-34.361467
"Eucalyptus camaldulensis",139.055537,-34.888485
"Eucalyptus camaldulensis",138.703751,-35.211054
"Eucalyptus camaldulensis",139.092202,-34.942216
"Eucalyptus camaldulensis",138.701017,-33.812986
"Eucalyptus camaldulensis",135.48109,-34.397
"Eucalyptus camaldulensis",138.463006,-32.310332
"Eucalyptus camaldulensis",138.797668,-34.726724
"Eucalyptus camaldulensis",140.96672,-37.53839
"Eucalyptus camaldulensis",138.763934,-34.753637
"Eucalyptus camaldulensis",138.86303,-34.883869
"Eucalyptus camaldulensis",139.27358,-30.96969
"Eucalyptus camaldulensis",138.81562,-35.15386
"Eucalyptus camaldulensis",138.794853,-35.088487
"Eucalyptus camaldulensis",139.006138,-34.66149
"Eucalyptus camaldulensis",138.82277,-34.67376
"Eucalyptus camaldulensis",140.56416,-34.33087
"Eucalyptus camaldulensis",138.671428,-35.154681
"Eucalyptus camaldulensis",138.947308,-34.838438
"Eucalyptus camaldulensis",139.047633,-34.762133
"Eucalyptus camaldulensis",138.80928,-35.034184
"Eucalyptus camaldulensis",140.506761,-37.443796
"Eucalyptus camaldulensis",138.692245,-35.162057
"Eucalyptus camaldulensis",138.633513,-33.92235
"Eucalyptus camaldulensis",138.639222,-35.133251
"Eucalyptus camaldulensis",138.766125,-34.825319
"Eucalyptus camaldulensis",140.877091,-36.922739
"Eucalyptus camaldulensis",138.84491,-34.41898
"Eucalyptus camaldulensis",139.100885,-34.589188
"Eucalyptus camaldulensis",139.030831,-34.454952
"Eucalyptus camaldulensis",138.61821,-35.21383
"Eucalyptus camaldulensis",138.813635,-34.670685
"Eucalyptus camaldulensis",138.861806,-35.034021
"Eucalyptus camaldulensis",138.060521,-32.658504
"Eucalyptus camaldulensis",139.014704,-34.804262
"Eucalyptus camaldulensis",138.896069,-34.360479
"Eucalyptus camaldulensis",139.077683,-34.940389
"Eucalyptus camaldulensis",138.805159,-35.113799
"Eucalyptus camaldulensis",138.998424,-34.904823
"Eucalyptus camaldulensis",139.17968,-34.916479
"Eucalyptus camaldulensis",138.36527,-35.44688
"Eucalyptus camaldulensis",138.998566,-35.047381
"Eucalyptus camaldulensis",135.430216,-34.286132
"Eucalyptus camaldulensis",140.641793,-36.772243
"Eucalyptus camaldulensis",140.890386,-36.906337
"Eucalyptus camaldulensis",138.752624,-35.30882
"Eucalyptus camaldulensis",138.548863,-35.511095
"Eucalyptus camaldulensis",138.851971,-35.078628
"Eucalyptus camaldulensis",139.59852,-34.84821
"Eucalyptus camaldulensis",138.661949,-34.940834
"Eucalyptus camaldulensis",138.25412,-33.053237
"Eucalyptus camaldulensis",139.04405,-34.847194
"Eucalyptus camaldulensis",140.42395,-34.35959
"Eucalyptus camaldulensis",138.624872,-33.915598
"Eucalyptus camaldulensis",138.860952,-35.030532
"Eucalyptus camaldulensis",138.584431,-35.086711
"Eucalyptus camaldulensis",138.806106,-34.706633
"Eucalyptus camaldulensis",139.461038,-34.703214
"Eucalyptus camaldulensis",138.618266,-35.279988
"Eucalyptus camaldulensis",138.468732,-35.380703
"Eucalyptus camaldulensis",138.544944,-34.647405
"Eucalyptus camaldulensis",138.92449,-31.47193
"Eucalyptus camaldulensis",138.026529,-32.628024
"Eucalyptus camaldulensis",139.028272,-34.567131
"Eucalyptus camaldulensis",138.523621,-35.49909
"Eucalyptus camaldulensis",138.779246,-34.709342
"Eucalyptus camaldulensis",134.19916,-26.73083
"Eucalyptus camaldulensis",140.340414,-37.352736
"Eucalyptus camaldulensis",139.013053,-34.708137
"Eucalyptus camaldulensis",138.897504,-34.573779
"Eucalyptus camaldulensis",140.612087,-37.223131
"Eucalyptus camaldulensis",139.046315,-34.755243
"Eucalyptus camaldulensis",139.044108,-34.617271
"Eucalyptus camaldulensis",138.82301,-34.66475
"Eucalyptus camaldulensis",139.065478,-34.770785
"Eucalyptus camaldulensis",140.930405,-36.856318
"Eucalyptus camaldulensis",138.528992,-33.200529
"Eucalyptus camaldulensis",140.823342,-36.421713
"Eucalyptus camaldulensis",138.624168,-33.94053
"Eucalyptus camaldulensis",138.618423,-35.081149
"Eucalyptus camaldulensis",138.779422,-35.130663
"Eucalyptus camaldulensis",138.773939,-34.651061
"Eucalyptus camaldulensis",139.021377,-34.675444
"Eucalyptus camaldulensis",138.643131,-35.054736
"Eucalyptus camaldulensis",140.54486,-36.657695
"Eucalyptus camaldulensis",135.426561,-34.276246
"Eucalyptus camaldulensis",138.866635,-34.772672
"Eucalyptus camaldulensis",140.37924,-37.055254
"Eucalyptus camaldulensis",140.269429,-37.367522
"Eucalyptus camaldulensis",138.756551,-35.161215
"Eucalyptus camaldulensis",138.630029,-33.908192
"Eucalyptus camaldulensis",138.84554,-34.67957
"Eucalyptus camaldulensis",138.907042,-34.676866
"Eucalyptus camaldulensis",138.891626,-34.666239
"Eucalyptus camaldulensis",140.743014,-37.533484
"Eucalyptus camaldulensis",138.046955,-32.691286
"Eucalyptus camaldulensis",138.819945,-34.837893
"Eucalyptus camaldulensis",138.561675,-35.229122
"Eucalyptus camaldulensis",138.237411,-33.007096
"Eucalyptus camaldulensis",138.166897,-32.631806
"Eucalyptus camaldulensis",138.687113,-35.208683
"Eucalyptus camaldulensis",138.568366,-35.207088
"Eucalyptus camaldulensis",139.07777,-34.822319
"Eucalyptus camaldulensis",138.375348,-32.41432
"Eucalyptus camaldulensis",138.997837,-34.68225
"Eucalyptus camaldulensis",138.630365,-33.99229
"Eucalyptus camaldulensis",138.561023,-33.300756
"Eucalyptus camaldulensis",138.27572,-33.14043
"Eucalyptus camaldulensis",138.986134,-34.871428
"Eucalyptus camaldulensis",139.140732,-34.647324
"Eucalyptus camaldulensis",139.024224,-34.800497
"Eucalyptus camaldulensis",138.579287,-35.217694
"Eucalyptus camaldulensis",138.5713,-30.75726
"Eucalyptus camaldulensis",138.636667,-35.528824
"Eucalyptus camaldulensis",140.86345,-33.96092
"Eucalyptus camaldulensis",138.630016,-33.987391
"Eucalyptus camaldulensis",135.66101,-34.612671
"Eucalyptus camaldulensis",140.884018,-36.914071
"Eucalyptus camaldulensis",135.4812,-34.38961
"Eucalyptus camaldulensis",138.916977,-34.666142
"Eucalyptus camaldulensis",138.465979,-35.376411
"Eucalyptus camaldulensis",138.4681,-31.18549
"Eucalyptus camaldulensis",138.457534,-35.366833
"Eucalyptus camaldulensis",138.81471,-34.5592
"Eucalyptus camaldulensis",140.433904,-36.422932
"Eucalyptus camaldulensis",138.641649,-33.946961
"Eucalyptus camaldulensis",138.775785,-35.070596
"Eucalyptus camaldulensis",140.619607,-37.357871
"Eucalyptus camaldulensis",139.093866,-34.559204
"Eucalyptus camaldulensis",138.126803,-32.616938
"Eucalyptus camaldulensis",139.067084,-34.691492
"Eucalyptus camaldulensis",138.618397,-35.213951
"Eucalyptus camaldulensis",138.808786,-34.69289
"Eucalyptus camaldulensis",138.620385,-35.098798
"Eucalyptus camaldulensis",138.199691,-33.210066
"Eucalyptus camaldulensis",139.134757,-34.701786
"Eucalyptus camaldulensis",138.152749,-32.723652
"Eucalyptus camaldulensis",138.72588,-35.0932
"Eucalyptus camaldulensis",138.84663,-34.67959
"Eucalyptus camaldulensis",138.771219,-34.59521
"Eucalyptus camaldulensis",138.970448,-34.493756
"Eucalyptus camaldulensis",138.619229,-35.198076
"Eucalyptus camaldulensis",139.069483,-34.751186
"Eucalyptus camaldulensis",138.468049,-35.500595
"Eucalyptus camaldulensis",140.369356,-34.228982
"Eucalyptus camaldulensis",138.842034,-34.636168
"Eucalyptus camaldulensis",138.83477,-34.67397
"Eucalyptus camaldulensis",138.7006,-31.115
"Eucalyptus camaldulensis",138.625674,-34.002382
"Eucalyptus camaldulensis",138.615516,-35.281999
"Eucalyptus camaldulensis",138.628254,-33.956648
"Eucalyptus camaldulensis",138.647118,-35.125811
"Eucalyptus camaldulensis",138.772044,-35.19013
"Eucalyptus camaldulensis",138.900984,-34.717114
"Eucalyptus camaldulensis",138.67383,-34.94465
"Eucalyptus camaldulensis",138.19217,-32.79492
"Eucalyptus camaldulensis",139.026715,-34.809818
"Eucalyptus camaldulensis",138.74425,-34.825181
"Eucalyptus camaldulensis",140.921309,-37.29103
"Eucalyptus camaldulensis",138.529105,-33.200374
"Eucalyptus camaldulensis",138.964552,-34.528805
"Eucalyptus camaldulensis",140.755677,-36.337324
"Eucalyptus camaldulensis",138.21072,-33.70851
"Eucalyptus camaldulensis",139.065769,-34.66463
"Eucalyptus camaldulensis",138.279853,-33.189471
"Eucalyptus camaldulensis",139.393793,-34.646914
"Eucalyptus camaldulensis",138.800763,-34.627041
"Eucalyptus camaldulensis",138.478699,-35.38029
"Eucalyptus camaldulensis",138.374526,-32.385506
"Eucalyptus camaldulensis",138.871081,-34.59427
"Eucalyptus camaldulensis",139.027387,-34.598382
"Eucalyptus camaldulensis",138.70364,-34.93062
"Eucalyptus camaldulensis",139.041864,-34.59608
"Eucalyptus camaldulensis",138.73724,-31.02905
"Eucalyptus camaldulensis",139.39031,-30.27786
"Eucalyptus camaldulensis",138.499214,-35.15733
"Eucalyptus camaldulensis",135.17513,-26.15678
"Eucalyptus camaldulensis",139.092949,-34.679367
"Eucalyptus camaldulensis",138.359975,-35.474311
"Eucalyptus camaldulensis",140.831199,-37.444784
"Eucalyptus camaldulensis",138.10562,-33.35436
"Eucalyptus camaldulensis",138.663901,-33.869271
"Eucalyptus camaldulensis",140.928677,-36.784829
"Eucalyptus camaldulensis",138.824197,-34.837219
"Eucalyptus camaldulensis",138.012023,-32.386251
"Eucalyptus camaldulensis",139.04989,-34.793945
"Eucalyptus camaldulensis",138.833376,-34.428003
"Eucalyptus camaldulensis",138.82705,-34.71891
"Eucalyptus camaldulensis",139.083639,-34.731906
"Eucalyptus camaldulensis",138.850851,-34.764713
"Eucalyptus camaldulensis",138.78494,-34.79432
"Eucalyptus camaldulensis",138.59751,-35.53929
"Eucalyptus camaldulensis",138.041064,-32.217808
"Eucalyptus camaldulensis",140.71292,-37.277154
"Eucalyptus camaldulensis",138.245265,-33.009853
"Eucalyptus camaldulensis",139.081673,-34.617298
"Eucalyptus camaldulensis",139.037152,-34.884081
"Eucalyptus camaldulensis",135.284373,-33.511358
"Eucalyptus camaldulensis",140.881845,-37.384449
"Eucalyptus camaldulensis",139.51528,-30.02905
"Eucalyptus camaldulensis",140.783172,-37.097582
"Eucalyptus camaldulensis",139.085191,-34.630056
"Eucalyptus camaldulensis",138.011939,-32.386073
"Eucalyptus camaldulensis",140.3525,-34.17729
"Eucalyptus camaldulensis",140.918754,-36.877893
"Eucalyptus camaldulensis",138.555067,-33.315527
"Eucalyptus camaldulensis",138.372317,-32.403181
"Eucalyptus camaldulensis",138.681287,-35.159986
"Eucalyptus camaldulensis",139.045154,-34.883359
"Eucalyptus camaldulensis",138.75805,-34.832231
"Eucalyptus camaldulensis",138.875899,-34.745578
"Eucalyptus camaldulensis",140.421289,-37.355663
"Eucalyptus camaldulensis",138.116787,-32.966906
"Eucalyptus camaldulensis",139.035635,-34.864918
"Eucalyptus camaldulensis",139.057723,-34.834978
"Eucalyptus camaldulensis",139.07209,-34.90363
"Eucalyptus camaldulensis",140.929135,-36.809687
"Eucalyptus camaldulensis",138.918155,-34.891478
"Eucalyptus camaldulensis",139.09892,-34.678489
"Eucalyptus camaldulensis",139.055713,-34.902109
"Eucalyptus camaldulensis",140.50371,-37.415751
"Eucalyptus camaldulensis",138.881058,-34.588378
"Eucalyptus camaldulensis",139.00884,-34.802985
"Eucalyptus camaldulensis",138.979309,-34.769488
"Eucalyptus camaldulensis",138.813832,-34.644128
"Eucalyptus camaldulensis",139.074134,-34.569176
"Eucalyptus camaldulensis",138.228906,-33.220405
"Eucalyptus camaldulensis",139.008505,-34.527391
"Eucalyptus camaldulensis",140.902989,-37.388435
"Eucalyptus camaldulensis",140.930544,-36.770955
"Eucalyptus camaldulensis",138.82495,-34.67379
"Eucalyptus camaldulensis",134.47581,-28.49987
"Eucalyptus camaldulensis",138.297552,-33.134373
"Eucalyptus camaldulensis",138.771176,-35.188547
"Eucalyptus camaldulensis",140.5632,-34.32984
"Eucalyptus camaldulensis",138.886203,-34.656619
"Eucalyptus camaldulensis",138.76943,-35.06351
"Eucalyptus camaldulensis",135.576003,-34.582315
"Eucalyptus camaldulensis",138.408596,-35.422308
"Eucalyptus camaldulensis",139.40022,-30.37136
"Eucalyptus camaldulensis",138.656783,-35.263176
"Eucalyptus camaldulensis",138.188586,-33.191654
"Eucalyptus camaldulensis",138.365443,-35.446993
"Eucalyptus camaldulensis",138.033829,-32.63563
"Eucalyptus camaldulensis",138.621067,-33.893822
"Eucalyptus camaldulensis",138.61998,-35.208289
"Eucalyptus camaldulensis",139.04302,-35.30217
"Eucalyptus camaldulensis",140.773366,-37.518764
"Eucalyptus camaldulensis",138.82458,-34.68821
"Eucalyptus camaldulensis",138.22857,-33.16017
"Eucalyptus camaldulensis",138.582846,-33.71837
"Eucalyptus camaldulensis",138.746248,-35.182619
"Eucalyptus camaldulensis",138.727484,-35.452947
"Eucalyptus camaldulensis",138.213031,-33.059471
"Eucalyptus camaldulensis",139.100485,-34.449529
"Eucalyptus camaldulensis",138.85431,-34.72029
"Eucalyptus camaldulensis",138.224436,-35.532824
"Eucalyptus camaldulensis",140.617298,-37.610096
"Eucalyptus camaldulensis",140.461856,-37.356248
"Eucalyptus camaldulensis",139.10621,-34.929827
"Eucalyptus camaldulensis",138.558967,-35.285414
"Eucalyptus camaldulensis",138.443492,-35.406006
"Eucalyptus camaldulensis",138.67581,-35.17226
"Eucalyptus camaldulensis",138.228988,-33.217966
"Eucalyptus camaldulensis",146.094396,-35.077585
"Eucalyptus camaldulensis",150.999705,-32.512184
"Eucalyptus camaldulensis",151.011998,-32.498643
"Eucalyptus camaldulensis",150.619649,-32.35621
"Eucalyptus camaldulensis",143.93266,-34.36509
"Eucalyptus camaldulensis",151.111519,-31.058007
"Eucalyptus camaldulensis",150.863417,-32.173338
"Eucalyptus camaldulensis",150.715694,-29.939321
"Eucalyptus camaldulensis",151.012739,-32.498357
"Eucalyptus camaldulensis",142.800169,-34.549321
"Eucalyptus camaldulensis",150.980439,-32.500375
"Eucalyptus camaldulensis",144.937626,-35.690255
"Eucalyptus camaldulensis",147.559472,-31.087338
"Eucalyptus camaldulensis",148.261108,-35.317471
"Eucalyptus camaldulensis",150.877291,-32.467291
"Eucalyptus camaldulensis",143.782812,-34.427555
"Eucalyptus camaldulensis",143.899958,-35.074236
"Eucalyptus camaldulensis",148.255152,-30.111897
"Eucalyptus camaldulensis",142.394041,-32.375982
"Eucalyptus camaldulensis",148.201217,-35.115113
"Eucalyptus camaldulensis",144.010348,-35.257726
"Eucalyptus camaldulensis",147.428027,-30.137659
"Eucalyptus camaldulensis",146.964725,-35.743439
"Eucalyptus camaldulensis",144.029662,-35.096516
"Eucalyptus camaldulensis",147.35969,-33.083876
"Eucalyptus camaldulensis",147.414877,-29.121299
"Eucalyptus camaldulensis",151.169112,-32.605972
"Eucalyptus camaldulensis",144.01856,-34.351324
"Eucalyptus camaldulensis",147.132686,-34.726233
"Eucalyptus camaldulensis",149.742673,-29.395876
"Eucalyptus camaldulensis",150.678888,-31.556761
"Eucalyptus camaldulensis",147.633487,-35.101079
"Eucalyptus camaldulensis",144.460058,-35.876173
"Eucalyptus camaldulensis",145.647911,-35.883598
"Eucalyptus camaldulensis",144.875762,-35.244006
"Eucalyptus camaldulensis",147.455614,-33.925736
"Eucalyptus camaldulensis",144.108262,-31.177463
"Eucalyptus camaldulensis",144.580937,-35.351175
"Eucalyptus camaldulensis",146.216323,-34.801626
"Eucalyptus camaldulensis",144.138105,-35.106936
"Eucalyptus camaldulensis",147.330793,-31.994335
"Eucalyptus camaldulensis",146.341265,-34.629822
"Eucalyptus camaldulensis",146.550896,-35.566779
"Eucalyptus camaldulensis",144.705997,-35.434444
"Eucalyptus camaldulensis",146.202274,-34.095346
"Eucalyptus camaldulensis",149.482155,-32.343973
"Eucalyptus camaldulensis",145.620897,-35.862159
"Eucalyptus camaldulensis",150.9336,-31.1195
"Eucalyptus camaldulensis",150.883467,-32.16244
"Eucalyptus camaldulensis",146.291455,-34.627692
"Eucalyptus camaldulensis",146.196767,-34.618232
"Eucalyptus camaldulensis",146.407811,-34.701681
"Eucalyptus camaldulensis",149.261898,-28.831492
"Eucalyptus camaldulensis",144.712359,-34.545697
"Eucalyptus camaldulensis",144.020217,-31.375941
"Eucalyptus camaldulensis",146.043605,-34.597748
"Eucalyptus camaldulensis",150.980019,-32.500983
"Eucalyptus camaldulensis",147.454365,-33.514334
"Eucalyptus camaldulensis",144.296006,-35.728744
"Eucalyptus camaldulensis",151.080654,-32.711746
"Eucalyptus camaldulensis",150.981766,-32.50163
"Eucalyptus camaldulensis",149.701663,-28.79453
"Eucalyptus camaldulensis",145.762492,-30.638342
"Eucalyptus camaldulensis",150.854033,-32.131728
"Eucalyptus camaldulensis",148.26236,-35.317593
"Eucalyptus camaldulensis",147.439764,-33.192071
"Eucalyptus camaldulensis",150.981202,-32.51426
"Eucalyptus camaldulensis",145.304283,-35.859908
"Eucalyptus camaldulensis",146.362563,-36.037286
"Eucalyptus camaldulensis",145.15676,-35.829571
"Eucalyptus camaldulensis",146.370543,-34.626827
"Eucalyptus camaldulensis",150.783557,-32.449119
"Eucalyptus camaldulensis",144.925017,-35.871756
"Eucalyptus camaldulensis",151.000505,-29.152376
"Eucalyptus camaldulensis",147.99176,-32.00697
"Eucalyptus camaldulensis",145.924911,-34.569311
"Eucalyptus camaldulensis",144.990407,-35.544884
"Eucalyptus camaldulensis",150.981339,-32.503995
"Eucalyptus camaldulensis",147.811114,-35.079138
"Eucalyptus camaldulensis",146.246616,-35.115978
"Eucalyptus camaldulensis",148.481622,-31.297433
"Eucalyptus camaldulensis",147.47922,-30.970365
"Eucalyptus camaldulensis",149.566678,-33.429905
"Eucalyptus camaldulensis",142.388997,-34.499534
"Eucalyptus camaldulensis",146.192048,-34.625667
"Eucalyptus camaldulensis",144.914766,-35.77621
"Eucalyptus camaldulensis",145.304571,-30.452183
"Eucalyptus camaldulensis",147.49386,-33.279
"Eucalyptus camaldulensis",151.119441,-29.299257
"Eucalyptus camaldulensis",145.752388,-33.341035
"Eucalyptus camaldulensis",150.863719,-32.172839
"Eucalyptus camaldulensis",146.977917,-35.749492
"Eucalyptus camaldulensis",145.253792,-33.654973
"Eucalyptus camaldulensis",150.980861,-32.500916
"Eucalyptus camaldulensis",149.851962,-29.468299
"Eucalyptus camaldulensis",145.409145,-35.825527
"Eucalyptus camaldulensis",148.65392,-34.56568
"Eucalyptus camaldulensis",150.873583,-32.465399
"Eucalyptus camaldulensis",145.861341,-34.914409
"Eucalyptus camaldulensis",147.515766,-30.65982
"Eucalyptus camaldulensis",147.734762,-31.509478
"Eucalyptus camaldulensis",145.181643,-35.799907
"Eucalyptus camaldulensis",151.051073,-32.70535
"Eucalyptus camaldulensis",145.809594,-34.542884
"Eucalyptus camaldulensis",145.677731,-35.915641
"Eucalyptus camaldulensis",147.709022,-31.667642
"Eucalyptus camaldulensis",147.550235,-30.756229
"Eucalyptus camaldulensis",144.998536,-35.947053
"Eucalyptus camaldulensis",144.397481,-35.690917
"Eucalyptus camaldulensis",151.169326,-32.606113
"Eucalyptus camaldulensis",151.180281,-32.546592
"Eucalyptus camaldulensis",150.981187,-32.501398
"Eucalyptus camaldulensis",144.94461,-35.717779
"Eucalyptus camaldulensis",145.952612,-35.953222
"Eucalyptus camaldulensis",150.11517,-32.417833
"Eucalyptus camaldulensis",147.657335,-30.987173
"Eucalyptus camaldulensis",146.519556,-34.750706
"Eucalyptus camaldulensis",147.915414,-34.11874
"Eucalyptus camaldulensis",149.029212,-29.454371
"Eucalyptus camaldulensis",142.396546,-32.370428
"Eucalyptus camaldulensis",138.683333,-35.083333
"Eucalyptus camaldulensis",142.401111,-32.365
"Eucalyptus camaldulensis",135.455883,-15.832433
"Eucalyptus camaldulensis",149.033333,-29.566667
"Eucalyptus camaldulensis",147.183889,-31.5575
"Eucalyptus camaldulensis",141.708056,-31.101389
"Eucalyptus camaldulensis",144.423736,-35.791918
"Eucalyptus camaldulensis",142.40877,-34.50833
"Eucalyptus camaldulensis",143.589295,-34.703397
"Eucalyptus camaldulensis",150.118008,-32.41836
"Eucalyptus camaldulensis",144.954294,-33.838464
"Eucalyptus camaldulensis",151.019043,-32.498342
"Eucalyptus camaldulensis",142.915961,-34.679914
"Eucalyptus camaldulensis",148.45937,-31.887294
"Eucalyptus camaldulensis",150.999906,-32.511736
"Eucalyptus camaldulensis",146.472801,-34.699869
"Eucalyptus camaldulensis",150.994576,-32.514032
"Eucalyptus camaldulensis",146.148525,-34.538756
"Eucalyptus camaldulensis",145.330668,-31.34675
"Eucalyptus camaldulensis",150.923829,-32.492994
"Eucalyptus camaldulensis",150.862845,-32.173135
"Eucalyptus camaldulensis",150.616316,-32.350421
"Eucalyptus camaldulensis",150.863635,-32.172847
"Eucalyptus camaldulensis",147.185711,-31.626169
"Eucalyptus camaldulensis",151.156858,-29.369731
"Eucalyptus camaldulensis",147.448675,-29.708723
"Eucalyptus camaldulensis",151.001623,-32.510131
