"species","decimalLatitude","decimalLongitude"
"Eucalyptus saligna",-33.879982,151.176316
"Eucalyptus saligna",-32.96057,151.030192
"Eucalyptus saligna",-34.001202,151.089288
"Eucalyptus saligna",-29.605687,152.475314
"Eucalyptus saligna",-32.981397,151.678277
"Eucalyptus saligna",-33.761248,150.963375
"Eucalyptus saligna",-29.631132,152.175303
"Eucalyptus saligna",-30.407513,153.033722
"Eucalyptus saligna",-32.111329,151.70452
"Eucalyptus saligna",-33.890801,151.045548
"Eucalyptus saligna",-33.696561,151.148286
"Eucalyptus saligna",-29.250937,152.315948
"Eucalyptus saligna",-34.213593,150.584313
"Eucalyptus saligna",-29.8282,152.083108
"Eucalyptus saligna",-34.81222,150.5708
"Eucalyptus saligna",-33.051099,151.658751
"Eucalyptus saligna",-33.050228,151.480547
"Eucalyptus saligna",-33.3433,151.419143
"Eucalyptus saligna",-33.814945,151.114986
"Eucalyptus saligna",-32.196626,151.311608
"Eucalyptus saligna",-33.79856,151.070215
"Eucalyptus saligna",-33.919333,151.175663
"Eucalyptus saligna",-34.806273,150.413593
"Eucalyptus saligna",-32.149,151.976
"Eucalyptus saligna",-30.446109,152.92182
"Eucalyptus saligna",-28.361231,153.211179
"Eucalyptus saligna",-32.63089,151.999036
"Eucalyptus saligna",-31.258719,151.87992
"Eucalyptus saligna",-34.413165,150.845035
"Eucalyptus saligna",-33.538082,150.635923
"Eucalyptus saligna",-30.124729,152.882215
"Eucalyptus saligna",-33.710609,151.153584
"Eucalyptus saligna",-32.038714,151.354754
"Eucalyptus saligna",-31.320637,152.781692
"Eucalyptus saligna",-34.773596,150.623297
"Eucalyptus saligna",-31.245505,152.31847
"Eucalyptus saligna",-30.381509,152.968292
"Eucalyptus saligna",-32.613582,150.898254
"Eucalyptus saligna",-33.745097,151.044952
"Eucalyptus saligna",-33.806518,150.654973
"Eucalyptus saligna",-29.20976,152.244931
"Eucalyptus saligna",-29.929143,152.117305
"Eucalyptus saligna",-33.71421,151.030546
"Eucalyptus saligna",-32.076719,151.350154
"Eucalyptus saligna",-32.378845,152.137641
"Eucalyptus saligna",-33.735929,151.158427
"Eucalyptus saligna",-33.362754,151.369402
"Eucalyptus saligna",-30.115201,152.605978
"Eucalyptus saligna",-32.238008,152.172946
"Eucalyptus saligna",-36.500501,149.724435
"Eucalyptus saligna",-29.815185,152.897895
"Eucalyptus saligna",-32.1408,151.9784
"Eucalyptus saligna",-33.478189,151.401681
"Eucalyptus saligna",-33.909349,150.994229
"Eucalyptus saligna",-30.474353,152.939824
"Eucalyptus saligna",-33.768954,151.005433
"Eucalyptus saligna",-33.78748,151.092037
"Eucalyptus saligna",-29.840117,152.240233
"Eucalyptus saligna",-29.505808,152.549165
"Eucalyptus saligna",-30.061418,152.465746
"Eucalyptus saligna",-29.319961,152.394226
"Eucalyptus saligna",-32.147559,151.298201
"Eucalyptus saligna",-34.818155,150.470841
"Eucalyptus saligna",-33.947667,150.977167
"Eucalyptus saligna",-33.654443,150.847352
"Eucalyptus saligna",-33.752478,151.233762
"Eucalyptus saligna",-34.046329,150.804686
"Eucalyptus saligna",-28.307477,153.361538
"Eucalyptus saligna",-30.218297,152.983291
"Eucalyptus saligna",-28.279808,152.471126
"Eucalyptus saligna",-32.075759,152.494057
"Eucalyptus saligna",-33.814233,151.119749
"Eucalyptus saligna",-31.633537,152.364331
"Eucalyptus saligna",-34.481848,150.865154
"Eucalyptus saligna",-29.470577,152.327577
"Eucalyptus saligna",-33.740573,151.009823
"Eucalyptus saligna",-35.520647,150.139558
"Eucalyptus saligna",-29.535718,152.561727
"Eucalyptus saligna",-31.416269,152.464
"Eucalyptus saligna",-30.443333,152.921859
"Eucalyptus saligna",-33.40957,151.378038
"Eucalyptus saligna",-33.751423,151.103096
"Eucalyptus saligna",-35.41381,150.354697
"Eucalyptus saligna",-29.451583,152.194165
"Eucalyptus saligna",-33.489787,151.309012
"Eucalyptus saligna",-32.89533,151.531045
"Eucalyptus saligna",-31.403739,152.083807
"Eucalyptus saligna",-30.880098,152.321595
"Eucalyptus saligna",-29.918024,152.141748
"Eucalyptus saligna",-33.259743,151.517516
"Eucalyptus saligna",-28.457726,153.091968
"Eucalyptus saligna",-32.223343,151.742987
"Eucalyptus saligna",-31.45388,152.917495
"Eucalyptus saligna",-32.149829,151.264903
"Eucalyptus saligna",-31.42046,151.812344
"Eucalyptus saligna",-32.103974,151.488582
"Eucalyptus saligna",-29.85,150.566667
"Eucalyptus saligna",-24.95,148.05
"Eucalyptus saligna",-31.233333,151.816667
"Eucalyptus saligna",-32.266667,151.616667
"Eucalyptus saligna",-30.266667,152.733333
"Eucalyptus saligna",-31.833333,150.733333
"Eucalyptus saligna",-27.966667,152.2
"Eucalyptus saligna",-28.166667,152.333333
"Eucalyptus saligna",-30.1,152.133333
"Eucalyptus saligna",-30.566667,152.116667
"Eucalyptus saligna",-32.833333,151.15
"Eucalyptus saligna",-33.483333,150.666667
"Eucalyptus saligna",-29.8,152.116667
"Eucalyptus saligna",-32.966667,151.3
"Eucalyptus saligna",-31.027285,152.554728
"Eucalyptus saligna",-35.767187,150.200871
"Eucalyptus saligna",-33.630536,150.969765
"Eucalyptus saligna",-33.714856,151.014872
"Eucalyptus saligna",-32.164924,152.003621
"Eucalyptus saligna",-30.220418,153.059268
"Eucalyptus saligna",-30.676846,152.46552
"Eucalyptus saligna",-32.98713,151.530414
"Eucalyptus saligna",-32.43401,152.101519
"Eucalyptus saligna",-33.065454,151.362663
"Eucalyptus saligna",-31.365338,152.075768
"Eucalyptus saligna",-31.396638,151.821981
"Eucalyptus saligna",-33.735178,151.157801
"Eucalyptus saligna",-32.082368,152.426555
"Eucalyptus saligna",-34.970444,150.418295
"Eucalyptus saligna",-32.151464,151.506326
"Eucalyptus saligna",-33.718801,151.095688
"Eucalyptus saligna",-33.766711,151.154373
"Eucalyptus saligna",-29.841936,152.238087
"Eucalyptus saligna",-33.740042,151.132014
"Eucalyptus saligna",-33.783435,151.086207
"Eucalyptus saligna",-31.327171,151.869819
"Eucalyptus saligna",-33.784152,150.979398
"Eucalyptus saligna",-31.519954,152.478591
"Eucalyptus saligna",-32.215622,151.329294
"Eucalyptus saligna",-30.742683,152.062182
"Eucalyptus saligna",-32.564849,151.395459
"Eucalyptus saligna",-32.581716,150.879557
"Eucalyptus saligna",-30.855392,152.186624
"Eucalyptus saligna",-32.377688,152.151939
"Eucalyptus saligna",-33.755345,151.009094
"Eucalyptus saligna",-34.168107,151.061342
"Eucalyptus saligna",-35.477085,144.326079
"Eucalyptus saligna",-33.709666,151.09733
"Eucalyptus saligna",-29.29081,152.163826
"Eucalyptus saligna",-31.438736,151.926619
"Eucalyptus saligna",-32.551115,151.913263
"Eucalyptus saligna",-28.264231,153.311005
"Eucalyptus saligna",-34.19721,151.01177
"Eucalyptus saligna",-32.139123,151.376286
"Eucalyptus saligna",-30.571304,152.600626
"Eucalyptus saligna",-31.426697,151.884914
"Eucalyptus saligna",-31.041785,152.573524
"Eucalyptus saligna",-30.273264,152.985018
"Eucalyptus saligna",-28.994296,153.407389
"Eucalyptus saligna",-35.586135,150.318944
"Eucalyptus saligna",-33.719238,151.143819
"Eucalyptus saligna",-33.585297,150.826884
"Eucalyptus saligna",-33.76961,151.03951
"Eucalyptus saligna",-32.155288,151.517769
"Eucalyptus saligna",-31.370952,152.104104
"Eucalyptus saligna",-30.643712,153.004522
"Eucalyptus saligna",-33.292026,151.439583
"Eucalyptus saligna",-33.711214,151.015299
"Eucalyptus saligna",-33.762729,151.151836
"Eucalyptus saligna",-32.755124,150.543936
"Eucalyptus saligna",-33.603384,150.811516
"Eucalyptus saligna",-33.074068,151.5368
"Eucalyptus saligna",-33.343017,151.419524
"Eucalyptus saligna",-30.292529,153.027672
"Eucalyptus saligna",-33.78357,151.12669
"Eucalyptus saligna",-28.3456,152.55131
"Eucalyptus saligna",-34.730305,150.477592
"Eucalyptus saligna",-30.669003,152.478612
"Eucalyptus saligna",-33.731995,151.145956
"Eucalyptus saligna",-34.015634,151.205763
"Eucalyptus saligna",-33.708391,151.07627
"Eucalyptus saligna",-33.732152,151.123119
"Eucalyptus saligna",-33.07756,151.44496
"Eucalyptus saligna",-33.7459,151.137656
"Eucalyptus saligna",-30.807007,152.224288
"Eucalyptus saligna",-30.445775,152.921402
"Eucalyptus saligna",-31.278025,151.891205
"Eucalyptus saligna",-33.919702,150.929567
"Eucalyptus saligna",-29.517309,152.221928
"Eucalyptus saligna",-33.793432,151.146992
"Eucalyptus saligna",-33.343026,151.419556
"Eucalyptus saligna",-33.813545,151.121918
"Eucalyptus saligna",-30.810048,152.889498
"Eucalyptus saligna",-31.630405,152.114279
"Eucalyptus saligna",-34.4097,150.8061
"Eucalyptus saligna",-33.746999,151.213177
"Eucalyptus saligna",-31.557387,151.683038
"Eucalyptus saligna",-33.731349,151.014435
"Eucalyptus saligna",-32.344155,152.259955
"Eucalyptus saligna",-31.375495,152.331204
"Eucalyptus saligna",-30.693176,152.487357
"Eucalyptus saligna",-29.825611,152.087168
"Eucalyptus saligna",-33.015095,151.3983
"Eucalyptus saligna",-33.333251,151.395677
"Eucalyptus saligna",-29.887219,152.177699
"Eucalyptus saligna",-33.489788,151.404517
"Eucalyptus saligna",-34.372179,150.883295
"Eucalyptus saligna",-33.417383,151.316383
"Eucalyptus saligna",-34.166407,151.002731
"Eucalyptus saligna",-31.246117,152.72541
"Eucalyptus saligna",-33.823177,151.170172
"Eucalyptus saligna",-30.136771,152.588896
"Eucalyptus saligna",-29.661398,152.434767
"Eucalyptus saligna",-32.120044,151.858295
"Eucalyptus saligna",-31.394479,151.832526
"Eucalyptus saligna",-32.942937,151.686842
"Eucalyptus saligna",-29.348695,152.047838
"Eucalyptus saligna",-31.586042,152.83737
"Eucalyptus saligna",-29.902556,152.321379
"Eucalyptus saligna",-33.740466,151.037488
"Eucalyptus saligna",-31.937808,152.469454
"Eucalyptus saligna",-30.056604,153.090754
"Eucalyptus saligna",-32.058548,151.571059
"Eucalyptus saligna",-33.700603,151.21207
"Eucalyptus saligna",-29.940097,152.479867
"Eucalyptus saligna",-33.763085,151.030969
"Eucalyptus saligna",-32.947151,151.702559
"Eucalyptus saligna",-28.524791,152.57487
"Eucalyptus saligna",-33.759719,151.039692
"Eucalyptus saligna",-33.419759,151.373117
"Eucalyptus saligna",-31.662513,152.411891
"Eucalyptus saligna",-33.455895,150.505316
"Eucalyptus saligna",-32.133977,151.280963
"Eucalyptus saligna",-30.671878,151.947782
"Eucalyptus saligna",-32.15698,151.513564
"Eucalyptus saligna",-33.760112,151.025178
"Eucalyptus saligna",-31.916519,151.66469
"Eucalyptus saligna",-31.198672,152.334551
"Eucalyptus saligna",-33.718686,151.1075
"Eucalyptus saligna",-32.378619,152.03015
"Eucalyptus saligna",-33.033466,151.293802
"Eucalyptus saligna",-31.432702,151.908987
"Eucalyptus saligna",-30.976787,152.120898
"Eucalyptus saligna",-33.766111,151.174787
"Eucalyptus saligna",-30.797392,152.954368
"Eucalyptus saligna",-33.67024,151.15622
"Eucalyptus saligna",-31.94749,152.428235
"Eucalyptus saligna",-29.660122,152.545379
"Eucalyptus saligna",-33.820257,151.180595
"Eucalyptus saligna",-33.419394,151.397871
"Eucalyptus saligna",-33.051101,151.658754
"Eucalyptus saligna",-33.300937,151.394243
"Eucalyptus saligna",-29.439607,152.172837
"Eucalyptus saligna",-33.443765,151.413175
"Eucalyptus saligna",-28.656654,153.088109
"Eucalyptus saligna",-29.473066,152.204641
"Eucalyptus saligna",-36.062208,146.973783
"Eucalyptus saligna",-33.355288,151.405957
"Eucalyptus saligna",-33.709824,150.971304
"Eucalyptus saligna",-33.274271,151.417324
"Eucalyptus saligna",-31.20052,152.822268
"Eucalyptus saligna",-29.331849,152.381017
"Eucalyptus saligna",-33.472606,151.365555
"Eucalyptus saligna",-33.785769,150.980021
"Eucalyptus saligna",-30.65289,151.94277
"Eucalyptus saligna",-31.796952,151.550843
"Eucalyptus saligna",-33.822979,151.184712
"Eucalyptus saligna",-28.971003,152.32293
"Eucalyptus saligna",-34.280602,150.950767
"Eucalyptus saligna",-33.82336,151.173366
"Eucalyptus saligna",-33.736311,150.30455
"Eucalyptus saligna",-31.8793,150.822854
"Eucalyptus saligna",-32.065426,151.348768
"Eucalyptus saligna",-33.384137,151.352668
"Eucalyptus saligna",-33.060339,151.325582
"Eucalyptus saligna",-30.082558,152.570437
"Eucalyptus saligna",-33.665091,150.951157
"Eucalyptus saligna",-28.950909,152.136547
"Eucalyptus saligna",-31.799194,151.541509
"Eucalyptus saligna",-32.930072,151.689974
"Eucalyptus saligna",-29.714827,152.220181
"Eucalyptus saligna",-30.282058,153.041155
"Eucalyptus saligna",-34.727381,150.512358
"Eucalyptus saligna",-31.731812,152.168206
"Eucalyptus saligna",-33.754709,151.074755
"Eucalyptus saligna",-30.417624,152.997147
"Eucalyptus saligna",-29.46096,152.181615
"Eucalyptus saligna",-33.728556,151.112028
"Eucalyptus saligna",-33.66659,150.941084
"Eucalyptus saligna",-31.25754,152.696845
"Eucalyptus saligna",-32.129964,151.846097
"Eucalyptus saligna",-34.845995,150.546844
"Eucalyptus saligna",-33.71289,151.018033
"Eucalyptus saligna",-30.919998,152.064381
"Eucalyptus saligna",-30.135562,152.886926
"Eucalyptus saligna",-28.678292,152.623307
"Eucalyptus saligna",-33.720207,151.03812
"Eucalyptus saligna",-33.390318,151.325721
"Eucalyptus saligna",-33.729381,150.607603
"Eucalyptus saligna",-30.960937,151.899899
"Eucalyptus saligna",-34.10675,151.049661
"Eucalyptus saligna",-33.947121,150.992657
"Eucalyptus saligna",-30.115079,152.580677
"Eucalyptus saligna",-34.410479,150.814112
"Eucalyptus saligna",-33.757709,151.056271
"Eucalyptus saligna",-32.969282,151.391845
"Eucalyptus saligna",-32.173578,151.368432
"Eucalyptus saligna",-33.122276,151.397503
"Eucalyptus saligna",-30.201119,152.692515
"Eucalyptus saligna",-28.955895,152.155613
"Eucalyptus saligna",-33.893671,151.14276
"Eucalyptus saligna",-33.457623,151.362587
"Eucalyptus saligna",-37.840098,140.761805
"Eucalyptus saligna",-33.771244,151.113297
"Eucalyptus saligna",-33.740078,151.131389
"Eucalyptus saligna",-31.325254,152.75058
"Eucalyptus saligna",-33.787912,151.0477
"Eucalyptus saligna",-30.808856,152.221241
"Eucalyptus saligna",-29.707802,152.214881
"Eucalyptus saligna",-30.036243,152.489011
"Eucalyptus saligna",-32.066278,152.448929
"Eucalyptus saligna",-31.210615,151.896905
"Eucalyptus saligna",-32.93021,151.691074
"Eucalyptus saligna",-30.22597,152.917665
"Eucalyptus saligna",-31.425517,151.885117
"Eucalyptus saligna",-32.109171,151.714089
"Eucalyptus saligna",-30.765512,152.037668
"Eucalyptus saligna",-29.608413,152.500128
"Eucalyptus saligna",-31.16809,152.325164
"Eucalyptus saligna",-30.203244,152.896143
"Eucalyptus saligna",-29.478973,152.18312
"Eucalyptus saligna",-32.336183,152.122891
"Eucalyptus saligna",-33.375629,151.374644
"Eucalyptus saligna",-28.509812,152.639105
"Eucalyptus saligna",-33.462512,150.763699
"Eucalyptus saligna",-30.318097,153.014718
"Eucalyptus saligna",-32.472475,151.874198
"Eucalyptus saligna",-32.154727,151.81361
"Eucalyptus saligna",-34.07798,151.056383
"Eucalyptus saligna",-33.287083,151.403355
"Eucalyptus saligna",-30.770786,152.831798
"Eucalyptus saligna",-33.274203,151.411957
"Eucalyptus saligna",-33.73929,151.131814
"Eucalyptus saligna",-34.691304,150.520315
"Eucalyptus saligna",-33.372576,151.343846
"Eucalyptus saligna",-32.346671,152.288021
"Eucalyptus saligna",-33.865833,151.138611
"Eucalyptus saligna",-32.295822,151.672398
"Eucalyptus saligna",-30.269889,152.985081
"Eucalyptus saligna",-31.957752,150.922625
"Eucalyptus saligna",-35.647013,150.145097
"Eucalyptus saligna",-33.870936,150.961707
"Eucalyptus saligna",-33.818854,151.155933
"Eucalyptus saligna",-30.432492,152.968176
"Eucalyptus saligna",-30.084753,152.338505
"Eucalyptus saligna",-28.722368,152.342724
"Eucalyptus saligna",-30.260393,152.970134
"Eucalyptus saligna",-33.949131,151.162167
"Eucalyptus saligna",-33.463656,151.406555
"Eucalyptus saligna",-30.640287,152.58313
"Eucalyptus saligna",-33.452117,150.842104
"Eucalyptus saligna",-28.478053,152.644526
"Eucalyptus saligna",-32.818482,151.03742
"Eucalyptus saligna",-32.286607,152.104845
"Eucalyptus saligna",-31.539073,152.813001
"Eucalyptus saligna",-33.324047,151.361154
"Eucalyptus saligna",-33.718689,151.106033
"Eucalyptus saligna",-29.905131,152.246991
"Eucalyptus saligna",-32.150508,151.81632
"Eucalyptus saligna",-32.142483,151.514632
"Eucalyptus saligna",-31.505792,152.483725
"Eucalyptus saligna",-29.461769,152.176833
"Eucalyptus saligna",-30.453381,152.532541
"Eucalyptus saligna",-36.331858,150.009845
"Eucalyptus saligna",-34.399416,150.839707
"Eucalyptus saligna",-31.372669,151.846584
"Eucalyptus saligna",-28.501696,153.158149
"Eucalyptus saligna",-28.48443,153.381542
"Eucalyptus saligna",-33.750652,151.031332
"Eucalyptus saligna",-34.749005,150.760244
"Eucalyptus saligna",-33.042564,151.256152
"Eucalyptus saligna",-28.449215,152.663006
"Eucalyptus saligna",-33.343274,151.419154
"Eucalyptus saligna",-31.495256,152.812834
"Eucalyptus saligna",-33.69636,151.05933
"Eucalyptus saligna",-32.655747,151.815424
"Eucalyptus saligna",-33.898225,151.088038
"Eucalyptus saligna",-28.862638,153.284013
"Eucalyptus saligna",-33.731418,151.123971
"Eucalyptus saligna",-33.721441,151.127971
"Eucalyptus saligna",-32.208898,152.076969
"Eucalyptus saligna",-34.785641,150.726111
"Eucalyptus saligna",-29.436857,152.185087
"Eucalyptus saligna",-29.423941,152.388707
"Eucalyptus saligna",-33.45927,151.371348
"Eucalyptus saligna",-33.451877,151.385257
"Eucalyptus saligna",-30.90513,152.29163
"Eucalyptus saligna",-34.272995,150.952732
"Eucalyptus saligna",-30.320569,153.0145
"Eucalyptus saligna",-33.394165,151.328364
"Eucalyptus saligna",-31.024553,152.547407
"Eucalyptus saligna",-33.06514,151.390538
"Eucalyptus saligna",-28.432461,153.076628
"Eucalyptus saligna",-30.411461,153.006445
"Eucalyptus saligna",-27.095,152.736944
"Eucalyptus saligna",-23.856757,149.109429
"Eucalyptus saligna",-27.540072,152.976073
"Eucalyptus saligna",-27.320629,152.752458
"Eucalyptus saligna",-32.081753,151.251137
"Eucalyptus saligna",-24.356754,151.009401
"Eucalyptus saligna",-27.473406,152.976069
"Eucalyptus saligna",-24.956762,148.059452
"Eucalyptus saligna",-28.248408,152.08442
"Eucalyptus saligna",-34.728367,150.516478
"Eucalyptus saligna",-32.931983,151.533965
"Eucalyptus saligna",-33.783528,151.054121
"Eucalyptus saligna",-33.404033,151.395509
"Eucalyptus saligna",-29.425115,152.139007
"Eucalyptus saligna",-29.41972,152.133785
"Eucalyptus saligna",-32.376985,152.205577
"Eucalyptus saligna",-31.909926,151.781496
"Eucalyptus saligna",-31.469272,152.314164
"Eucalyptus saligna",-31.493088,151.558034
"Eucalyptus saligna",-32.720257,151.625844
"Eucalyptus saligna",-32.334619,152.210657
"Eucalyptus saligna",-33.776364,151.141651
"Eucalyptus saligna",-30.166393,152.474114
"Eucalyptus saligna",-30.424194,152.61417
"Eucalyptus saligna",-33.019193,150.560182
"Eucalyptus saligna",-30.78897,152.037434
"Eucalyptus saligna",-32.469427,152.120006
"Eucalyptus saligna",-33.733151,151.017459
"Eucalyptus saligna",-30.897072,152.212134
"Eucalyptus saligna",-33.482857,151.427462
"Eucalyptus saligna",-31.737341,152.186102
"Eucalyptus saligna",-34.186482,151.017447
"Eucalyptus saligna",-33.175085,151.427071
"Eucalyptus saligna",-32.237482,152.105253
"Eucalyptus saligna",-33.766734,151.099264
"Eucalyptus saligna",-30.451622,152.886218
"Eucalyptus saligna",-34.464416,150.787764
"Eucalyptus saligna",-33.732208,151.114856
"Eucalyptus saligna",-29.504213,152.16964
"Eucalyptus saligna",-33.34394,151.365548
"Eucalyptus saligna",-33.42029,151.41361
"Eucalyptus saligna",-32.339624,152.458093
"Eucalyptus saligna",-32.997207,151.597342
"Eucalyptus saligna",-32.23706,151.198488
"Eucalyptus saligna",-30.227523,152.817137
"Eucalyptus saligna",-33.709766,151.01225
"Eucalyptus saligna",-32.308182,152.126815
"Eucalyptus saligna",-30.038649,152.481219
"Eucalyptus saligna",-29.908137,152.163346
"Eucalyptus saligna",-30.964561,152.114205
"Eucalyptus saligna",-28.460435,153.090948
"Eucalyptus saligna",-31.580885,152.483965
"Eucalyptus saligna",-32.340868,152.172349
"Eucalyptus saligna",-34.162925,151.06681
"Eucalyptus saligna",-31.288982,151.888566
"Eucalyptus saligna",-30.92284,152.083192
"Eucalyptus saligna",-32.127131,151.275049
"Eucalyptus saligna",-33.898976,151.079252
"Eucalyptus saligna",-33.760337,151.035822
"Eucalyptus saligna",-33.810287,151.036259
"Eucalyptus saligna",-33.330855,150.769459
"Eucalyptus saligna",-29.298536,152.396412
"Eucalyptus saligna",-33.9215,150.937222
"Eucalyptus saligna",-30.151105,152.676908
"Eucalyptus saligna",-33.178284,151.430207
"Eucalyptus saligna",-33.73827,151.073409
"Eucalyptus saligna",-28.44728,152.665645
"Eucalyptus saligna",-32.122993,151.626669
"Eucalyptus saligna",-31.464103,152.20637
"Eucalyptus saligna",-33.8302,151.02174
"Eucalyptus saligna",-32.873559,151.018362
"Eucalyptus saligna",-32.134648,151.489041
"Eucalyptus saligna",-33.809652,151.09093
"Eucalyptus saligna",-34.745375,150.493034
"Eucalyptus saligna",-30.063073,152.494065
"Eucalyptus saligna",-31.529994,151.61848
"Eucalyptus saligna",-32.92655,151.571026
"Eucalyptus saligna",-31.555763,151.645018
"Eucalyptus saligna",-32.944805,150.908122
"Eucalyptus saligna",-30.195088,152.859791
"Eucalyptus saligna",-31.319316,152.779635
"Eucalyptus saligna",-30.437062,152.908771
"Eucalyptus saligna",-30.959341,152.379668
"Eucalyptus saligna",-32.104035,151.522391
"Eucalyptus saligna",-31.802084,151.553939
"Eucalyptus saligna",-29.382711,152.266327
"Eucalyptus saligna",-31.055206,152.09011
"Eucalyptus saligna",-32.147897,151.68601
"Eucalyptus saligna",-32.182415,151.341886
"Eucalyptus saligna",-29.793054,152.077118
"Eucalyptus saligna",-33.804209,151.049448
"Eucalyptus saligna",-30.126161,152.625918
"Eucalyptus saligna",-28.546323,153.143157
"Eucalyptus saligna",-33.422412,151.442904
"Eucalyptus saligna",-33.780542,151.151662
"Eucalyptus saligna",-31.155163,152.82273
"Eucalyptus saligna",-33.132357,151.40833
"Eucalyptus saligna",-31.419764,151.889593
"Eucalyptus saligna",-31.391908,152.429782
"Eucalyptus saligna",-34.782352,150.724759
"Eucalyptus saligna",-33.399576,151.399558
"Eucalyptus saligna",-30.217021,152.962104
"Eucalyptus saligna",-33.343026,151.419545
"Eucalyptus saligna",-28.330088,152.673074
"Eucalyptus saligna",-31.819341,151.779138
"Eucalyptus saligna",-33.974972,151.068028
"Eucalyptus saligna",-34.746112,150.534632
"Eucalyptus saligna",-29.44939,152.3793
"Eucalyptus saligna",-29.874739,153.128191
"Eucalyptus saligna",-33.602979,151.330627
"Eucalyptus saligna",-30.069277,152.40449
"Eucalyptus saligna",-34.602074,150.809065
"Eucalyptus saligna",-33.427484,151.379071
"Eucalyptus saligna",-34.335601,150.907938
"Eucalyptus saligna",-31.676406,152.112788
"Eucalyptus saligna",-33.707276,151.177522
"Eucalyptus saligna",-33.865673,150.648721
"Eucalyptus saligna",-30.714305,152.497866
"Eucalyptus saligna",-29.646711,152.484958
"Eucalyptus saligna",-31.790199,152.130208
"Eucalyptus saligna",-33.795634,151.069363
"Eucalyptus saligna",-29.906637,152.323428
"Eucalyptus saligna",-33.343401,151.419216
"Eucalyptus saligna",-33.726009,151.092868
"Eucalyptus saligna",-28.397237,153.431511
"Eucalyptus saligna",-33.737552,151.136595
"Eucalyptus saligna",-31.409642,151.874541
"Eucalyptus saligna",-33.74633,151.161044
"Eucalyptus saligna",-30.119306,152.882217
"Eucalyptus saligna",-32.85898,151.557235
"Eucalyptus saligna",-33.317932,151.299669
"Eucalyptus saligna",-33.45665,151.364081
"Eucalyptus saligna",-33.71703,151.127775
"Eucalyptus saligna",-33.752424,151.065876
"Eucalyptus saligna",-30.43058,152.828214
"Eucalyptus saligna",-31.439165,152.70644
"Eucalyptus saligna",-29.811524,152.010721
"Eucalyptus saligna",-33.74482,151.137787
"Eucalyptus saligna",-31.660804,152.418863
"Eucalyptus saligna",-30.301527,152.978597
"Eucalyptus saligna",-30.930687,152.895756
"Eucalyptus saligna",-33.252717,150.878099
"Eucalyptus saligna",-32.307334,152.126749
"Eucalyptus saligna",-33.7996,150.9852
"Eucalyptus saligna",-34.70092,150.5948
"Eucalyptus saligna",-33.784764,151.052281
"Eucalyptus saligna",-33.324664,151.416338
"Eucalyptus saligna",-32.904,151.668076
"Eucalyptus saligna",-34.765195,150.56344
"Eucalyptus saligna",-31.41706,151.823609
"Eucalyptus saligna",-30.682118,152.11053
"Eucalyptus saligna",-30.159339,152.836001
"Eucalyptus saligna",-33.069552,151.469453
"Eucalyptus saligna",-33.760039,150.853759
"Eucalyptus saligna",-33.937936,150.926962
"Eucalyptus saligna",-30.131767,152.456024
"Eucalyptus saligna",-33.151442,151.252778
"Eucalyptus saligna",-34.156756,151.019227
"Eucalyptus saligna",-33.731467,151.095985
"Eucalyptus saligna",-33.284106,151.416606
"Eucalyptus saligna",-33.767384,151.162577
"Eucalyptus saligna",-33.457867,151.361937
"Eucalyptus saligna",-31.458366,152.853738
"Eucalyptus saligna",-32.933277,151.360162
"Eucalyptus saligna",-32.094107,152.448914
"Eucalyptus saligna",-30.470724,152.522436
"Eucalyptus saligna",-33.477089,151.344027
"Eucalyptus saligna",-32.509086,152.280526
"Eucalyptus saligna",-33.730096,151.120779
"Eucalyptus saligna",-33.42696,151.418058
"Eucalyptus saligna",-32.171895,152.008374
"Eucalyptus saligna",-29.83028,152.137324
"Eucalyptus saligna",-33.717562,151.253446
"Eucalyptus saligna",-32.815093,150.634486
"Eucalyptus saligna",-33.798167,151.0838
"Eucalyptus saligna",-33.714939,151.019739
"Eucalyptus saligna",-28.931776,153.003847
"Eucalyptus saligna",-30.419257,152.940249
"Eucalyptus saligna",-32.256082,152.120463
"Eucalyptus saligna",-30.484321,152.633281
"Eucalyptus saligna",-30.37738,152.920473
"Eucalyptus saligna",-32.724673,150.944901
"Eucalyptus saligna",-33.79234,151.253689
"Eucalyptus saligna",-31.34245,152.5511
"Eucalyptus saligna",-33.805114,151.026878
"Eucalyptus saligna",-32.883949,151.701382
"Eucalyptus saligna",-32.307458,152.126461
"Eucalyptus saligna",-29.904284,152.180707
"Eucalyptus saligna",-30.326911,152.961548
"Eucalyptus saligna",-29.553642,152.9195
"Eucalyptus saligna",-35.657918,150.234975
"Eucalyptus saligna",-35.500599,150.358917
"Eucalyptus saligna",-33.447595,150.633104
"Eucalyptus saligna",-31.444969,151.531802
"Eucalyptus saligna",-33.717196,151.123836
"Eucalyptus saligna",-28.538077,152.691833
"Eucalyptus saligna",-32.95858,151.57603
"Eucalyptus saligna",-32.254343,151.75447
"Eucalyptus saligna",-31.321651,152.492915
"Eucalyptus saligna",-33.432155,151.252163
"Eucalyptus saligna",-33.879337,151.146052
"Eucalyptus saligna",-31.431266,151.912034
"Eucalyptus saligna",-29.416503,152.562446
"Eucalyptus saligna",-32.00632,152.509063
"Eucalyptus saligna",-33.793724,151.127872
"Eucalyptus saligna",-33.77774,150.961389
"Eucalyptus saligna",-33.074457,151.435156
"Eucalyptus saligna",-31.96473,152.454949
